client_id,age,job,marital,education,credit_default,mortgage,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,last_contact_date
314,40,management,married,university_degree,False,True,358,2,0,False,93.994,4.857,False,2022-05-09
315,34,admin_,single,basic_9y,False,False,453,2,0,False,93.994,4.857,False,2022-05-07
316,33,admin_,divorced,high_school,False,False,364,2,0,False,93.994,4.857,False,2022-05-13
317,56,retired,married,basic_6y,False,False,136,2,0,False,93.994,4.857,False,2022-05-19
318,42,blue-collar,married,basic_9y,False,False,173,2,0,False,93.994,4.857,False,2022-05-20
319,43,services,married,high_school,False,True,241,2,0,False,93.994,4.857,False,2022-05-07
320,54,management,single,basic_9y,False,True,224,3,0,False,93.994,4.857,False,2022-05-22
321,53,admin_,single,basic_6y,False,True,148,2,0,False,93.994,4.857,False,2022-05-31
322,42,technician,single,,False,False,230,2,0,False,93.994,4.857,False,2022-05-10
323,40,services,married,basic_6y,False,False,199,3,0,False,93.994,4.857,False,2022-05-15
324,54,technician,married,professional_course,False,True,196,2,0,False,93.994,4.857,False,2022-05-10
325,40,housemaid,single,professional_course,False,False,111,4,0,False,93.994,4.857,False,2022-05-23
326,26,admin_,single,university_degree,False,True,231,3,0,False,93.994,4.857,False,2022-05-01
327,33,admin_,married,high_school,False,False,316,3,0,False,93.994,4.857,False,2022-05-16
328,35,blue-collar,married,basic_9y,False,False,240,2,0,False,93.994,4.857,False,2022-05-27
329,36,admin_,married,high_school,False,False,669,3,0,False,93.994,4.857,False,2022-05-21
330,29,services,single,high_school,False,True,425,2,0,False,93.994,4.857,False,2022-05-31
331,36,blue-collar,married,basic_9y,False,True,121,2,0,False,93.994,4.857,False,2022-05-09
332,35,management,married,high_school,False,True,174,5,0,False,93.994,4.857,False,2022-05-30
333,50,self-employed,single,university_degree,False,False,88,5,0,False,93.994,4.857,False,2022-05-07
334,46,services,married,high_school,False,True,313,3,0,False,93.994,4.857,False,2022-05-01
335,49,entrepreneur,married,high_school,False,True,135,4,0,False,93.994,4.857,False,2022-05-28
336,42,technician,single,professional_course,False,True,152,2,0,False,93.994,4.857,False,2022-05-27
337,36,blue-collar,single,high_school,False,True,402,3,0,False,93.994,4.857,False,2022-05-29
338,55,blue-collar,married,basic_9y,False,True,221,2,0,False,93.994,4.857,False,2022-05-19
339,41,management,married,university_degree,False,False,213,2,0,False,93.994,4.857,False,2022-05-10
340,57,management,married,professional_course,False,True,144,3,0,False,93.994,4.857,False,2022-05-05
341,32,services,single,high_school,False,True,158,3,0,False,93.994,4.857,False,2022-05-11
342,49,admin_,married,basic_9y,False,False,220,3,0,False,93.994,4.857,False,2022-05-22
343,57,unknown,married,,False,True,325,2,0,False,93.994,4.857,False,2022-05-26
344,58,blue-collar,divorced,basic_4y,False,True,254,2,0,False,93.994,4.857,False,2022-05-02
345,52,technician,married,high_school,False,True,503,2,0,False,93.994,4.857,False,2022-05-24
346,50,services,divorced,professional_course,False,False,680,2,0,False,93.994,4.857,False,2022-05-26
347,41,blue-collar,single,basic_9y,False,True,421,4,0,False,93.994,4.857,False,2022-05-25
348,33,entrepreneur,married,university_degree,False,True,130,3,0,False,93.994,4.857,False,2022-05-23
349,57,blue-collar,married,basic_4y,False,False,164,2,0,False,93.994,4.857,False,2022-05-03
350,48,blue-collar,married,basic_6y,False,False,174,3,0,False,93.994,4.857,False,2022-05-06
351,55,technician,married,professional_course,False,False,113,2,0,False,93.994,4.857,False,2022-05-01
352,38,management,married,university_degree,False,False,195,2,0,False,93.994,4.857,False,2022-05-22
353,38,services,married,high_school,False,True,347,3,0,False,93.994,4.857,False,2022-05-01
354,53,admin_,married,university_degree,False,True,208,2,0,False,93.994,4.857,False,2022-05-20
355,43,unemployed,single,university_degree,False,False,404,4,0,False,93.994,4.857,False,2022-05-07
356,36,blue-collar,single,high_school,False,False,396,2,0,False,93.994,4.857,False,2022-05-02
357,32,blue-collar,married,basic_9y,False,False,98,2,0,False,93.994,4.857,False,2022-05-21
358,33,services,married,basic_4y,False,False,229,3,0,False,93.994,4.857,False,2022-05-28
359,58,entrepreneur,married,basic_4y,False,True,350,2,0,False,93.994,4.857,False,2022-05-27
360,40,unemployed,divorced,high_school,False,False,88,3,0,False,93.994,4.857,False,2022-05-16
361,57,management,married,university_degree,False,True,379,2,0,False,93.994,4.857,False,2022-05-30
362,45,technician,married,high_school,False,True,168,3,0,False,93.994,4.857,False,2022-05-08
363,42,blue-collar,married,basic_4y,False,True,190,3,0,False,93.994,4.857,False,2022-05-22
364,46,admin_,married,university_degree,False,True,158,1,0,False,93.994,4.857,False,2022-05-24
365,36,technician,married,university_degree,False,False,210,1,0,False,93.994,4.857,False,2022-05-05
366,41,self-employed,married,high_school,False,True,102,1,0,False,93.994,4.857,False,2022-05-24
367,57,admin_,divorced,basic_9y,False,False,306,1,0,False,93.994,4.857,False,2022-05-08
368,49,blue-collar,married,basic_9y,False,True,64,1,0,False,93.994,4.857,False,2022-05-26
369,56,management,divorced,high_school,False,False,218,1,0,False,93.994,4.857,False,2022-05-12
370,37,blue-collar,married,basic_9y,False,False,77,1,0,False,93.994,4.857,False,2022-05-02
371,37,blue-collar,married,basic_9y,False,False,54,1,0,False,93.994,4.857,False,2022-05-04
372,46,admin_,single,high_school,False,True,344,1,0,False,93.994,4.857,False,2022-05-01
373,22,blue-collar,single,basic_9y,False,True,195,1,0,False,93.994,4.857,False,2022-05-16
374,43,services,married,high_school,False,False,202,1,0,False,93.994,4.857,False,2022-05-16
375,49,blue-collar,married,,False,False,286,1,0,False,93.994,4.857,False,2022-05-21
376,41,technician,married,basic_6y,False,True,278,1,0,False,93.994,4.857,False,2022-05-11
377,38,admin_,single,university_degree,False,False,189,1,0,False,93.994,4.857,False,2022-05-01
378,33,admin_,married,basic_9y,False,False,83,1,0,False,93.994,4.857,False,2022-05-28
379,49,admin_,married,university_degree,False,True,18,1,0,False,93.994,4.857,False,2022-05-26
380,30,blue-collar,single,,False,False,184,2,0,False,93.994,4.857,False,2022-05-18
381,33,admin_,married,basic_9y,False,True,235,1,0,False,93.994,4.857,False,2022-05-13
382,34,management,single,university_degree,False,False,290,1,0,False,93.994,4.857,False,2022-05-21
383,30,student,single,,False,False,133,1,0,False,93.994,4.857,False,2022-05-24
384,59,management,married,basic_4y,False,True,318,1,0,False,93.994,4.857,False,2022-05-08
385,59,management,married,basic_4y,False,False,437,1,0,False,93.994,4.857,False,2022-05-07
386,41,self-employed,married,university_degree,False,False,402,1,0,False,93.994,4.857,False,2022-05-13
387,48,housemaid,married,basic_6y,False,True,501,4,0,False,93.994,4.857,False,2022-05-31
388,28,unknown,single,,False,True,1201,1,0,False,93.994,4.857,True,2022-05-02
389,44,services,married,high_school,False,True,1030,1,0,False,93.994,4.857,True,2022-05-10
390,59,retired,unknown,university_degree,False,False,253,1,0,False,93.994,4.857,False,2022-05-03
391,50,management,married,high_school,False,False,149,1,0,False,93.994,4.857,False,2022-05-29
392,35,admin_,married,university_degree,False,False,144,1,0,False,93.994,4.857,False,2022-05-10
393,42,admin_,married,high_school,False,False,69,1,0,False,93.994,4.857,False,2022-05-24
394,45,admin_,married,basic_9y,False,False,243,1,0,False,93.994,4.857,False,2022-05-23
395,36,technician,married,professional_course,False,False,769,2,0,False,93.994,4.857,False,2022-05-06
396,56,services,married,high_school,False,False,135,3,0,False,93.994,4.857,False,2022-05-03
397,29,blue-collar,divorced,basic_4y,False,False,231,1,0,False,93.994,4.857,False,2022-05-04
398,41,self-employed,married,university_degree,False,True,442,2,0,False,93.994,4.857,False,2022-05-17
399,42,blue-collar,married,basic_9y,False,False,199,1,0,False,93.994,4.857,False,2022-05-05
400,52,services,single,high_school,False,False,455,1,0,False,93.994,4.857,False,2022-05-22
401,48,services,married,high_school,False,False,152,1,0,False,93.994,4.857,False,2022-05-21
402,31,blue-collar,married,high_school,False,True,124,1,0,False,93.994,4.857,False,2022-05-23
403,43,unemployed,married,university_degree,False,True,424,1,0,False,93.994,4.857,False,2022-05-19
404,36,blue-collar,married,basic_4y,False,False,43,1,0,False,93.994,4.857,False,2022-05-16
405,42,entrepreneur,married,university_degree,False,True,154,1,0,False,93.994,4.857,False,2022-05-04
406,52,services,divorced,basic_6y,False,False,393,1,0,False,93.994,4.857,False,2022-05-26
407,39,admin_,married,high_school,False,True,203,2,0,False,93.994,4.857,False,2022-05-03
408,36,services,married,high_school,False,False,140,2,0,False,93.994,4.857,False,2022-05-23
409,42,blue-collar,married,basic_9y,False,True,326,1,0,False,93.994,4.857,False,2022-05-30
410,41,admin_,married,high_school,False,False,483,1,0,False,93.994,4.857,False,2022-05-03
411,55,technician,married,basic_4y,False,False,259,1,0,False,93.994,4.857,False,2022-05-12
412,30,blue-collar,married,basic_9y,False,False,227,1,0,False,93.994,4.857,False,2022-05-01
413,57,retired,unknown,basic_4y,False,False,673,1,0,False,93.994,4.857,False,2022-05-01
414,45,entrepreneur,married,basic_4y,False,True,576,1,0,False,93.994,4.857,False,2022-05-23
415,51,blue-collar,married,basic_4y,False,True,180,2,0,False,93.994,4.857,False,2022-05-24
416,39,self-employed,single,basic_9y,False,True,90,1,0,False,93.994,4.857,False,2022-05-18
417,47,admin_,married,high_school,False,False,505,1,0,False,93.994,4.857,False,2022-05-22
418,27,services,married,high_school,False,True,245,1,0,False,93.994,4.857,False,2022-05-03
419,34,technician,single,university_degree,False,True,186,1,0,False,93.994,4.857,False,2022-05-23
420,57,blue-collar,married,basic_4y,False,True,208,1,0,False,93.994,4.857,False,2022-05-05
421,43,entrepreneur,married,basic_4y,False,False,623,1,0,False,93.994,4.857,False,2022-05-30
422,49,blue-collar,married,basic_4y,False,False,180,1,0,False,93.994,4.857,False,2022-05-08
423,39,management,married,university_degree,False,False,496,3,0,False,93.994,4.857,False,2022-05-11
424,38,blue-collar,married,basic_4y,False,True,118,1,0,False,93.994,4.857,False,2022-05-20
425,49,blue-collar,married,basic_9y,False,False,102,2,0,False,93.994,4.857,False,2022-05-16
426,58,management,married,basic_6y,False,False,342,1,0,False,93.994,4.857,False,2022-05-09
427,43,technician,married,professional_course,False,True,225,1,0,False,93.994,4.857,False,2022-05-01
428,50,unknown,married,,False,True,185,3,0,False,93.994,4.857,False,2022-05-03
429,31,services,married,high_school,False,False,276,1,0,False,93.994,4.857,False,2022-05-12
430,43,self-employed,divorced,university_degree,False,False,87,1,0,False,93.994,4.857,False,2022-05-29
431,43,self-employed,married,basic_9y,False,False,744,1,0,False,93.994,4.857,False,2022-05-13
432,30,self-employed,single,university_degree,False,True,262,1,0,False,93.994,4.857,False,2022-05-22
433,27,services,single,professional_course,False,True,271,1,0,False,93.994,4.857,False,2022-05-25
434,51,services,married,,False,False,141,1,0,False,93.994,4.857,False,2022-05-26
435,37,technician,married,professional_course,False,True,198,2,0,False,93.994,4.857,False,2022-05-05
436,46,housemaid,married,basic_9y,False,True,150,1,0,False,93.994,4.857,False,2022-05-13
437,35,blue-collar,married,professional_course,False,False,241,1,0,False,93.994,4.857,False,2022-05-22
438,47,admin_,divorced,university_degree,False,False,196,1,0,False,93.994,4.857,False,2022-05-18
439,46,management,married,,False,True,149,1,0,False,93.994,4.857,False,2022-05-18
440,40,technician,married,professional_course,False,False,264,1,0,False,93.994,4.857,False,2022-05-11
441,26,housemaid,married,university_degree,False,False,246,1,0,False,93.994,4.857,False,2022-05-22
442,32,blue-collar,divorced,basic_9y,False,False,309,2,0,False,93.994,4.857,False,2022-05-27
443,45,management,married,university_degree,False,True,140,1,0,False,93.994,4.857,False,2022-05-20
444,34,admin_,married,basic_9y,False,False,175,1,0,False,93.994,4.857,False,2022-05-13
445,47,blue-collar,married,,False,False,136,1,0,False,93.994,4.857,False,2022-05-07
446,42,technician,married,professional_course,False,False,1623,1,0,False,93.994,4.857,True,2022-05-29
447,57,technician,married,basic_4y,False,False,50,1,0,False,93.994,4.857,False,2022-05-16
448,57,technician,married,basic_4y,False,False,101,1,0,False,93.994,4.857,False,2022-05-15
449,38,blue-collar,married,basic_4y,False,False,144,1,0,False,93.994,4.857,False,2022-05-09
450,57,technician,married,basic_4y,False,False,238,1,0,False,93.994,4.857,False,2022-05-17
451,28,student,single,basic_9y,False,True,354,1,0,False,93.994,4.857,False,2022-05-13
452,60,management,married,university_degree,False,False,451,2,0,False,93.994,4.857,False,2022-05-07
453,48,admin_,married,university_degree,False,True,159,1,0,False,93.994,4.857,False,2022-05-23
454,47,technician,married,professional_course,False,True,170,1,0,False,93.994,4.857,False,2022-05-19
455,40,admin_,married,high_school,False,False,243,1,0,False,93.994,4.857,False,2022-05-30
456,51,management,married,professional_course,False,True,141,2,0,False,93.994,4.857,False,2022-05-03
457,48,unemployed,single,basic_4y,False,True,112,1,0,False,93.994,4.857,False,2022-05-08
458,54,housemaid,married,basic_4y,False,False,262,2,0,False,93.994,4.857,False,2022-05-01
459,40,blue-collar,married,basic_6y,False,False,53,1,0,False,93.994,4.857,False,2022-05-09
460,44,admin_,single,basic_9y,False,False,134,1,0,False,93.994,4.857,False,2022-05-25
461,42,technician,divorced,high_school,False,False,204,4,0,False,93.994,4.857,False,2022-05-21
462,52,self-employed,married,university_degree,False,True,678,1,0,False,93.994,4.857,False,2022-05-22
463,31,blue-collar,single,basic_9y,False,True,182,1,0,False,93.994,4.857,False,2022-05-18
464,32,services,married,high_school,False,False,162,1,0,False,93.994,4.857,False,2022-05-26
465,44,admin_,married,high_school,False,True,177,1,0,False,93.994,4.857,False,2022-05-05
466,39,management,married,basic_6y,False,False,27,1,0,False,93.994,4.857,False,2022-05-12
467,57,management,married,professional_course,False,True,699,3,0,False,93.994,4.857,False,2022-05-20
468,52,admin_,married,basic_4y,False,True,358,1,0,False,93.994,4.857,False,2022-05-13
469,42,management,married,university_degree,False,False,1677,1,0,False,93.994,4.857,True,2022-05-18
470,42,technician,single,professional_course,False,False,529,1,0,False,93.994,4.857,False,2022-05-10
471,43,management,married,professional_course,False,True,310,1,0,False,93.994,4.857,False,2022-05-04
472,31,admin_,divorced,high_school,False,False,47,1,0,False,93.994,4.857,False,2022-05-11
473,29,admin_,married,university_degree,False,True,379,1,0,False,93.994,4.857,False,2022-05-16
474,57,blue-collar,divorced,basic_4y,False,False,30,2,0,False,93.994,4.857,False,2022-05-30
475,44,blue-collar,married,basic_9y,False,False,472,1,0,False,93.994,4.857,False,2022-05-22
476,59,unknown,married,,False,False,113,1,0,False,93.994,4.857,False,2022-05-06
477,39,blue-collar,married,basic_4y,False,False,114,1,0,False,93.994,4.857,False,2022-05-27
478,57,retired,married,university_degree,False,False,116,1,0,False,93.994,4.857,False,2022-05-03
479,41,management,married,,False,False,448,1,0,False,93.994,4.857,False,2022-05-23
480,37,technician,single,high_school,False,False,264,1,0,False,93.994,4.857,False,2022-05-05
481,38,services,married,high_school,False,True,169,1,0,False,93.994,4.857,False,2022-05-16
482,42,retired,married,basic_4y,False,False,145,1,0,False,93.994,4.857,False,2022-05-04
483,49,unknown,married,,False,True,288,1,0,False,93.994,4.857,False,2022-05-24
484,54,management,married,basic_6y,False,True,381,1,0,False,93.994,4.857,False,2022-05-31
485,36,admin_,married,university_degree,False,False,176,2,0,False,93.994,4.857,False,2022-05-30
486,32,admin_,single,university_degree,False,False,215,1,0,False,93.994,4.857,False,2022-05-02
487,35,technician,married,professional_course,False,True,278,1,0,False,93.994,4.857,False,2022-05-06
